line,subtitle,movie,country,
544,- (Cindy rÍe),cindy_la_regia,mexico,
545,- VergaciÓn.,cindy_la_regia,mexico,
546,VerguÍsima.,cindy_la_regia,mexico,
547,- Ya.,cindy_la_regia,mexico,
548,"- Verga, verga, verga, verga.",cindy_la_regia,mexico,
549,(Cindy) Okey.,cindy_la_regia,mexico,
550,V... verga.,cindy_la_regia,mexico,
551,¡AhÍ está! ¿Ves? QuÉ fácil.,cindy_la_regia,mexico,
552,¿O no que te sentiste mejor?,cindy_la_regia,mexico,
553,"(Cindy) No. No. Dije ""perdÓn"".",cindy_la_regia,mexico,
554,"A ver, bueno. Ya... ya...",cindy_la_regia,mexico,
555,¿quÉ onda?,cindy_la_regia,mexico,
556,- ¿QuÉ?,cindy_la_regia,mexico,
557,"- O sea, sigues vestida ahÍ",cindy_la_regia,mexico,
558,- de GodÍn. Nos tenemos que ir.,cindy_la_regia,mexico,
559,- SÍ.,cindy_la_regia,mexico,
560,AhÍ voy.,cindy_la_regia,mexico,
561,"Vienes con nosotros, ¿no, Cin?",cindy_la_regia,mexico,
562,¿A dÓnde?,cindy_la_regia,mexico,
563,(AlgarabÍa y música electrÓnica),cindy_la_regia,mexico,
564,Literal esto es una casa.,cindy_la_regia,mexico,
565,"SÍ, es que los güeyes",cindy_la_regia,mexico,
566,que organizan esto,cindy_la_regia,mexico,
567,"compraron la casa,",cindy_la_regia,mexico,
568,la dejaron tal cual,cindy_la_regia,mexico,
569,la tenÍan los dueÑos y pues...,cindy_la_regia,mexico,
570,"...ya sabes, prima,",cindy_la_regia,mexico,
571,"""hipsterlandia"".",cindy_la_regia,mexico,
572,Pero igual no sabes el trabajo,cindy_la_regia,mexico,
573,que me costÓ,cindy_la_regia,mexico,
574,conseguirle este gig,cindy_la_regia,mexico,
575,"a Rox, ¿eh?",cindy_la_regia,mexico,
576,Es que hay unos cuates,cindy_la_regia,mexico,
577,de BerlÍn aquÍ,cindy_la_regia,mexico,
578,que tienen una disquera allá,cindy_la_regia,mexico,
579,y están buscando,cindy_la_regia,mexico,
580,"DJ mexicanos,",cindy_la_regia,mexico,
581,"o sea, está chido.",cindy_la_regia,mexico,
582,¿Tú se lo conseguiste?,cindy_la_regia,mexico,
583,(Angie silba),cindy_la_regia,mexico,
584,"Soy su manager, güey",cindy_la_regia,mexico,
585,Ah...,cindy_la_regia,mexico,
586,(Angie) Es una chingona.,cindy_la_regia,mexico,
587,"A ver, 'pÉrate,",cindy_la_regia,mexico,
588,ahÍ están los de BerlÍn.,cindy_la_regia,mexico,
589,"Prim, voy a hacerles",cindy_la_regia,mexico,
590,"la barba tantito,",cindy_la_regia,mexico,
591,¿te puedo dejar sola o...?,cindy_la_regia,mexico,
592,"SÍ, obvio. Yo aquÍ domino.",cindy_la_regia,mexico,
593,Okey. ConsÍguete,cindy_la_regia,mexico,
594,unos drinkso algo.,cindy_la_regia,mexico,
595,- ¿Ajá?,cindy_la_regia,mexico,
596,- Ajá.,cindy_la_regia,mexico,
597,Ey...,cindy_la_regia,mexico,
598,(Conversaciones indistintas),cindy_la_regia,mexico,
599,(Música electrÓnica),cindy_la_regia,mexico,
600,(Risas),cindy_la_regia,mexico,
601,"Oye, oye, oye...",cindy_la_regia,mexico,
602,"”yeme, ¿tú me puedes atender?",cindy_la_regia,mexico,
603,"Mira, estoy buscando algo",cindy_la_regia,mexico,
604,"como un Bellini,",cindy_la_regia,mexico,
605,algo asÍ como tipo sweet.,cindy_la_regia,mexico,
606,- ¿Sabes cÓmo?,cindy_la_regia,mexico,
607,"- No soy un mesero, güey.",cindy_la_regia,mexico,
608,- Ah...,cindy_la_regia,mexico,
609,- Soy... de hecho estoy formado en la fila,cindy_la_regia,mexico,
610,en la que te acabas de meter.,cindy_la_regia,mexico,
611,"Esto no es el alebrije, ¿eh?",cindy_la_regia,mexico,
612,- ¿El alebrije?,cindy_la_regia,mexico,
613,- SÍ.,cindy_la_regia,mexico,
614,"SÍ, la fila va atrás de mÍ.",cindy_la_regia,mexico,
615,- Okey.,cindy_la_regia,mexico,
616,"- Gracias, güey.",cindy_la_regia,mexico,
617,Uno: quÉ grosero.,cindy_la_regia,mexico,
618,Dos: ¿esto es una fila?,cindy_la_regia,mexico,
619,"PerdÓn, no parece.",cindy_la_regia,mexico,
620,Tres: ¿alebrije?,cindy_la_regia,mexico,
621,¿Cuántos aÑos tienes?,cindy_la_regia,mexico,
622,"¿QuÉ onda, viejo? Oye, ¿te pido",cindy_la_regia,mexico,
623,"tres chelas, porfa?",cindy_la_regia,mexico,
624,Y de acá creo que te van a pedir,cindy_la_regia,mexico,
625,"un ""baby mango"", carnal.",cindy_la_regia,mexico,
626,(Risa),cindy_la_regia,mexico,
627,"O sea, ¿crees",cindy_la_regia,mexico,
628,que te estás burlando de mÍ?,cindy_la_regia,mexico,
629,Pero el que sabe,cindy_la_regia,mexico,
630,"quÉ es un ""baby mango"" eres tú.",cindy_la_regia,mexico,
631,- ¿Tienes Bellini?,cindy_la_regia,mexico,
632,- (Bartender) SÍ.,cindy_la_regia,mexico,
633,"- Tres, por favor.",cindy_la_regia,mexico,
634,- Seguro.,cindy_la_regia,mexico,
635,Gracias.,cindy_la_regia,mexico,
636,(Conversaciones indistintas),cindy_la_regia,mexico,
637,Gracias.,cindy_la_regia,mexico,
638,¿SÍ te encargo,cindy_la_regia,mexico,
639,"mis chelas, güey?",cindy_la_regia,mexico,
640,(Música electrÓnica),cindy_la_regia,mexico,
641,No saben el tipo más nefasto,cindy_la_regia,mexico,
642,que me acabo de topar.,cindy_la_regia,mexico,
643,-¡Mateo!,cindy_la_regia,mexico,
644,-¡Güey!,cindy_la_regia,mexico,
645,- ¡Eh!,cindy_la_regia,mexico,
646,- ¿QuÉ pedo?,cindy_la_regia,mexico,
647,"(Angie) ¿CÓmo estás, amigo?",cindy_la_regia,mexico,
648,"(Mateo) Todo chido, güey.",cindy_la_regia,mexico,
649,"Cindy, mi prima regia.",cindy_la_regia,mexico,
650,"Ah... ah, sÍ.",cindy_la_regia,mexico,
651,Ya... ya nos conocimos.,cindy_la_regia,mexico,
652,"En el alebrije, ¿verdad?",cindy_la_regia,mexico,
653,Okey.,cindy_la_regia,mexico,
654,(Celular),cindy_la_regia,mexico,
655,Ah...,cindy_la_regia,mexico,
656,Ah...,cindy_la_regia,mexico,
657,Amiga.,cindy_la_regia,mexico,
658,(Grito ahogado),cindy_la_regia,mexico,
659,"Ay, amiga, te ves fatal.",cindy_la_regia,mexico,
660,"A ver, yo sÉ",cindy_la_regia,mexico,
661,"que tu situaciÓn es espantosa,",cindy_la_regia,mexico,
662,"pero pásate un cepillo, porfa.",cindy_la_regia,mexico,
663,¿Tú sabes la fama,cindy_la_regia,mexico,
664,que tienen todas las niÑas,cindy_la_regia,mexico,
665,que se van al DF?,cindy_la_regia,mexico,
666,"Todas terminan deschongadas,",cindy_la_regia,mexico,
667,güey.,cindy_la_regia,mexico,
668,"Neta, cuidado",cindy_la_regia,mexico,
669,con los chilangos.,cindy_la_regia,mexico,
670,"Además, ahorita estás cero",cindy_la_regia,mexico,
671,para seguir haciÉndote famosa,cindy_la_regia,mexico,
672,de que en mal plan.,cindy_la_regia,mexico,
673,¿CÓmo?,cindy_la_regia,mexico,
674,Tipo que llegues viral.,cindy_la_regia,mexico,
675,(Perro gime y ladra),cindy_la_regia,mexico,
676,¿No te has visto?,cindy_la_regia,mexico,
677,Checa tu feed.,cindy_la_regia,mexico,
678,ChÉcalo. Y viral mal.,cindy_la_regia,mexico,
679,Tipo influenza.,cindy_la_regia,mexico,
680,- H1N1.,cindy_la_regia,mexico,
681,"- ¡Ya, Keka!",cindy_la_regia,mexico,
682,Y cero fui yo,cindy_la_regia,mexico,
683,la que mandÓ el video.,cindy_la_regia,mexico,
684,"O sea, de que Abel lo grabÓ",cindy_la_regia,mexico,
685,con su celular,cindy_la_regia,mexico,
686,"y lo subiÓ a insta,",cindy_la_regia,mexico,
687,y de que Caro todavÍa,cindy_la_regia,mexico,
688,le dio repost.,cindy_la_regia,mexico,
689,"Pero bueno, Oye,",cindy_la_regia,mexico,
690,"me tengo que ir, amiga,",cindy_la_regia,mexico,
691,porque ya voy tarde a ciclo.,cindy_la_regia,mexico,
692,"Te quiero, bye.",cindy_la_regia,mexico,
693,Bye.,cindy_la_regia,mexico,
694,(Efectos de sonido chuscos),cindy_la_regia,mexico,
695,"- Prim, ¿sabes dÓnde?",cindy_la_regia,mexico,
696,- (Mateo) ¿QuÉ onda?,cindy_la_regia,mexico,
697,- (Grito ahogado),cindy_la_regia,mexico,
698,- (Risa),cindy_la_regia,mexico,
699,"Oh, my God.",cindy_la_regia,mexico,
700,Osito mil.,cindy_la_regia,mexico,
701,"¿QuÉ pasÓ, baby mango?",cindy_la_regia,mexico,
702,¿Estuvo buena la fiesta ayer?,cindy_la_regia,mexico,
703,Eh... ¿dÓnde está Angie?,cindy_la_regia,mexico,
704,Se fue a este...,cindy_la_regia,mexico,
705,se fue a trabajar.,cindy_la_regia,mexico,
706,Es una costumbre,cindy_la_regia,mexico,
707,que tenemos los de la capital.,cindy_la_regia,mexico,
708,¿Me estás madreando?,cindy_la_regia,mexico,
709,¿QuÉ? No. QuÉ?,cindy_la_regia,mexico,
710,¿QuÉ pasÓ con este dÍa?,cindy_la_regia,mexico,
711,"(Cindy) En momentos asÍ,",cindy_la_regia,mexico,
712,solamente hay una cosa,cindy_la_regia,mexico,
713,que me puede hacer,cindy_la_regia,mexico,
714,sentir mejor.,cindy_la_regia,mexico,
715, QuiÉreme ,cindy_la_regia,mexico,
716, Aunque sea poquito,cindy_la_regia,mexico,
717,QuiÉreme ,cindy_la_regia,mexico,
718, Porque eres como un vicio ,cindy_la_regia,mexico,
719, Tan hermoso para mÍ ,cindy_la_regia,mexico,
720, Ah ,cindy_la_regia,mexico,
721, Vamos ,cindy_la_regia,mexico,
722, Vamos a amarnos ,cindy_la_regia,mexico,
723,(Cindy) Me urgÍan,cindy_la_regia,mexico,
724,unos zapatos nuevos,cindy_la_regia,mexico,
725,para caminar por esta ciudad.,cindy_la_regia,mexico,
726,Lo siento.,cindy_la_regia,mexico,
727,Su tarjeta fue declinada.,cindy_la_regia,mexico,
728,"No. IntÉntelo otra vez,",cindy_la_regia,mexico,
729,por favor.,cindy_la_regia,mexico,
730,(Pitidos),cindy_la_regia,mexico,
731,Lo siento.,cindy_la_regia,mexico,
732,Su tarjeta fue declinada.,cindy_la_regia,mexico,
733,"Una vez más, por favor.",cindy_la_regia,mexico,
734,"- Lo siento, su tarjeta fue...",cindy_la_regia,mexico,
735,- Okey.,cindy_la_regia,mexico,
736,"(Cindy) No pueden hacerme esto, Daddy.",cindy_la_regia,mexico,
737,"(Daddy) Ya regrÉsate, mija.",cindy_la_regia,mexico,
738,¿No pudo dejar la American?,cindy_la_regia,mexico,
739,"¡Ay! Claro que no, Chuy.",cindy_la_regia,mexico,
740,(Mommy) Se trata de que se regrese.,cindy_la_regia,mexico,
741,"Se puede escuchar todo, ¿eh?",cindy_la_regia,mexico,
742,Pos es que esa decisiÓn,cindy_la_regia,mexico,
743,ya está tomada por tu 'amá.,cindy_la_regia,mexico,
744,Chuy...,cindy_la_regia,mexico,
745,"Bueno, y por mÍ tambiÉn.",cindy_la_regia,mexico,
746,"Bueno, por los dos.",cindy_la_regia,mexico,
747,"(Daddy) Mira, mija,",cindy_la_regia,mexico,
748,"si decides quedarte por allá,",cindy_la_regia,mexico,
749,pues te las vas a tener,cindy_la_regia,mexico,
750,que arreglar solita.,cindy_la_regia,mexico,
751,"(Cindy) Obvio me las arreglo sola,",cindy_la_regia,mexico,
752,no soy tan inútil.,cindy_la_regia,mexico,
753,No me voy a regresar.,cindy_la_regia,mexico,
754,"Bueno, mija, pues...",cindy_la_regia,mexico,
755,"...si ya lo decidiÓ,",cindy_la_regia,mexico,
756,"- pues ándele pues,",cindy_la_regia,mexico,
757,que Dios la bendiga.,cindy_la_regia,mexico,
758,- A ver.,cindy_la_regia,mexico,
759,"(Mommy) Chuy, el punto",cindy_la_regia,mexico,
760,es que sÍ regrese...,cindy_la_regia,mexico,
761,(Hablan al unÍsono),cindy_la_regia,mexico,
762,"Princesa,",cindy_la_regia,mexico,
763,"esto no es un castigo,",cindy_la_regia,mexico,
764,"pero si usted se queda allá,",cindy_la_regia,mexico,
765,se las va a tener que arreglar,cindy_la_regia,mexico,
766,con sus manitas,cindy_la_regia,mexico,
767,y sus patitas. ¿'Tá bueno?,cindy_la_regia,mexico,
768,(Hombre silba),cindy_la_regia,mexico,
769,"¡Güera, güera!",cindy_la_regia,mexico,
770,(Bocina),cindy_la_regia,mexico,
771,No... ¡ay!,cindy_la_regia,mexico,
772,- ¿Te quedaste callada?,cindy_la_regia,mexico,
773,- ¡Pos sÍ!,cindy_la_regia,mexico,
774,- DespuÉs de que le estás diciendo,cindy_la_regia,mexico,
775,- ¡QuÉ milagro!,cindy_la_regia,mexico,
776,que se queda allá.,cindy_la_regia,mexico,
777,"No, pos me pareciÓ",cindy_la_regia,mexico,
778,un milagro...,cindy_la_regia,mexico,
779,Ese silencio me gustÓ.,cindy_la_regia,mexico,
780,(Efectos de sonido chuscos),cindy_la_regia,mexico,
781,(Rox rÍe),cindy_la_regia,mexico,
782,(Risa),cindy_la_regia,mexico,
783,"Gracias, Prim.",cindy_la_regia,mexico,
784,"De nada, Prim.",cindy_la_regia,mexico,
785,¿QuÉ voy a hacer?,cindy_la_regia,mexico,
786,Soy viral y soy pobre.,cindy_la_regia,mexico,
787,"Cindy, güey, neta, te empeÑas",cindy_la_regia,mexico,
788,esos aretes y sales de la pobreza.,cindy_la_regia,mexico,
789,"¿Juras? No, Estos aretes",cindy_la_regia,mexico,
790,fueron mis primeros de que reales.,cindy_la_regia,mexico,
791,"A parte, este corte ya no lo encuentras",cindy_la_regia,mexico,
792,en ningún lado.,cindy_la_regia,mexico,
793,Hum...,cindy_la_regia,mexico,
794,"Prim, okey,",cindy_la_regia,mexico,
795,concentraciÓn tantito.,cindy_la_regia,mexico,
796,Eh... necesitas,cindy_la_regia,mexico,
797,ponerte a trabajar.,cindy_la_regia,mexico,
798,Yo ya tengo un trabajo.,cindy_la_regia,mexico,
799,Tengo mi blog.,cindy_la_regia,mexico,
800,"SÍ, yo hablo más",cindy_la_regia,mexico,
801,como de un trabajo trabajo.,cindy_la_regia,mexico,
802,¿No? Ganarse el pan.,cindy_la_regia,mexico,
803,"Por ejemplo Rox es DJ,",cindy_la_regia,mexico,
804,pero no vive de eso.,cindy_la_regia,mexico,
805,"Digo, no todavÍa.",cindy_la_regia,mexico,
806,"SÍ, no. O sea, tengo que ir",cindy_la_regia,mexico,
807,a la oficina,cindy_la_regia,mexico,
808,como Angie toda la semana.,cindy_la_regia,mexico,
809,"- (Angie) SÍ, no pongas esa cara.",cindy_la_regia,mexico,
810,- No.,cindy_la_regia,mexico,
811,"Todo va a estar bien, va a estar chido,",cindy_la_regia,mexico,
812,"vas a tener un trabajo,",cindy_la_regia,mexico,
813,y yo te voy a ayudar. ¿Okey?,cindy_la_regia,mexico,
814,"(Cindy) Gracias, Prim.",cindy_la_regia,mexico,
815,(Música alegre),cindy_la_regia,mexico,
816,Nunca he tenido amigas,cindy_la_regia,mexico,
817,tan buenas como ustedes.,cindy_la_regia,mexico,
818,(Angie carraspea) Amigas.,cindy_la_regia,mexico,
819,Sus amigas.,cindy_la_regia,mexico,
820,(TelÉfono),cindy_la_regia,mexico,
821,¿Bueno?,cindy_la_regia,mexico,
822,(Mujer) ¿AngÉlica?,cindy_la_regia,mexico,
823,No. No está.,cindy_la_regia,mexico,
824,¿Rox?,cindy_la_regia,mexico,
825,"No, tampoco está.",cindy_la_regia,mexico,
826,Estoy sola.,cindy_la_regia,mexico,
827,¿Pos quiÉn eres?,cindy_la_regia,mexico,
828,- Cindy.,cindy_la_regia,mexico,
829,- ¿Cindy?,cindy_la_regia,mexico,
830,Habla Mercedes.,cindy_la_regia,mexico,
831,¿Mercedes...?,cindy_la_regia,mexico,
832,¿Abuela?,cindy_la_regia,mexico,
833,Mercedes.,cindy_la_regia,mexico,
834,Nadie me dice abuela.,cindy_la_regia,mexico,
835,Tengo una emergencia.,cindy_la_regia,mexico,
836,(Zumbido),cindy_la_regia,mexico,
837,(Cindy) La única vez,cindy_la_regia,mexico,
838,"que vi a la mamá de mi papá,",cindy_la_regia,mexico,
839,fue en mi primera comuniÓn.,cindy_la_regia,mexico,
840,Me acuerdo,cindy_la_regia,mexico,
841,porque me regalÓ un mazapán.,cindy_la_regia,mexico,
842,Mi primero.,cindy_la_regia,mexico,
843,Y probarlo fue lo que realmente,cindy_la_regia,mexico,
844,me super confirmÓ la existencia,cindy_la_regia,mexico,
845,de Daddy God.,cindy_la_regia,mexico,
846,"Fuera de eso, la abuela",cindy_la_regia,mexico,
847,es un misterio para mÍ.,cindy_la_regia,mexico,
848,(Rechinido),cindy_la_regia,mexico,
849,¿A quiÉn buscas?,cindy_la_regia,mexico,
850,¿Mercedes?,cindy_la_regia,mexico,
851,¿Cindy?,cindy_la_regia,mexico,
852,"No, si te veo en la calle,",cindy_la_regia,mexico,
853,no te reconozco.,cindy_la_regia,mexico,
854,Eh... lo que pasa,cindy_la_regia,mexico,
855,es que cuando me viste,cindy_la_regia,mexico,
856,la última vez,cindy_la_regia,mexico,
857,estaba muy nerviosa,cindy_la_regia,mexico,
858,porque no me aprendÍ el credo y...,cindy_la_regia,mexico,
859,me comÍ la mitad de los bonos.,cindy_la_regia,mexico,
860,Hum.,cindy_la_regia,mexico,
861,(Exhala) Pero ¿cÓmo te ayudo?,cindy_la_regia,mexico,
862,¿Cuál es tu emergencia?,cindy_la_regia,mexico,
863,"(Cindy) Ah, es que te sacÓ",cindy_la_regia,mexico,
864,de tu cuenta.,cindy_la_regia,mexico,
865,¡Ah! Pero si he pagado.,cindy_la_regia,mexico,
866,¿Cuál es tu correo?,cindy_la_regia,mexico,
867,Mercedes39@aol.com,cindy_la_regia,mexico,
868,- ¿AOL?,cindy_la_regia,mexico,
869,- AOL.,cindy_la_regia,mexico,
870,(Cindy) Ya está.,cindy_la_regia,mexico,
871,(Mercedes) ¡Ay! Y listo.,cindy_la_regia,mexico,
872,Este Netflix,cindy_la_regia,mexico,
873,me da una lata de repente.,cindy_la_regia,mexico,
874,"No, pero mira nomás,",cindy_la_regia,mexico,
875,el último capÍtulo,cindy_la_regia,mexico,
876,que vi de esta serie,cindy_la_regia,mexico,
877,es cuando la güera se encuentra,cindy_la_regia,mexico,
878,con una exnovia en su misma cárcel.,cindy_la_regia,mexico,
879,Ya sÉ cuál serie estás viendo.,cindy_la_regia,mexico,
880,- (Grito ahogado) Es buenÍsima.,cindy_la_regia,mexico,
881,- Búscamela.,cindy_la_regia,mexico,
882,- Mary y yo la vemos de que todo el tiempo.,cindy_la_regia,mexico,
883,- Búscamela.,cindy_la_regia,mexico,
884,- 'Pera.,cindy_la_regia,mexico,
885,- A ver.,cindy_la_regia,mexico,
886,- Ya.,cindy_la_regia,mexico,
887,- (TV),cindy_la_regia,mexico,
888,"Ay, ese es, ese es.",cindy_la_regia,mexico,
889,"Si quieres, puedes dar",cindy_la_regia,mexico,
890,de comer a Sebastián.,cindy_la_regia,mexico,
891,AhÍ hay una cajita ahÍ abajo.,cindy_la_regia,mexico,
892,"Ay, Sebastián,",cindy_la_regia,mexico,
893,"siempre agarra ese rinconcito,",cindy_la_regia,mexico,
894,"y ahÍ está todo el tiempo,",cindy_la_regia,mexico,
895,y viendo pa'l mismo lado.,cindy_la_regia,mexico,
896,Ha de decir:,cindy_la_regia,mexico,
897,"""Pa' lo que hay quÉ ver"".",cindy_la_regia,mexico,
898,Pero cuando tienes tus comidas,cindy_la_regia,mexico,
899,"de los sábados,",cindy_la_regia,mexico,
900,¿dÓnde se sienta la gente?,cindy_la_regia,mexico,
901,¿Cuáles comidas?,cindy_la_regia,mexico,
902,(Cindy) Nosotros en Monterrey,cindy_la_regia,mexico,
903,tenemos comidas,cindy_la_regia,mexico,
904,en casa de mi abuela,cindy_la_regia,mexico,
905,todos los sábados.,cindy_la_regia,mexico,
906,AquÍ nomás como yo.,cindy_la_regia,mexico,
907,- Ah.,cindy_la_regia,mexico,
908,- Ajá.,cindy_la_regia,mexico,
909,"”yeme, pero sÍgueme contando,",cindy_la_regia,mexico,
910,¿cÓmo se llama el cabrÓn?,cindy_la_regia,mexico,
911,Pepe.,cindy_la_regia,mexico,
912,Pepe.,cindy_la_regia,mexico,
913,¿Y quÉ hacÍas con Pepe,cindy_la_regia,mexico,
914,si no lo querÍas?,cindy_la_regia,mexico,
915,"No, sÍ lo querÍa. Lo quiero.",cindy_la_regia,mexico,
916,"No sÉ, como que la idea",cindy_la_regia,mexico,
917,de estar con Él para toda la vida,cindy_la_regia,mexico,
918,"me dio como alergia,",cindy_la_regia,mexico,
919,¿sabes cÓmo?,cindy_la_regia,mexico,
920,Como que no podÍa respirar.,cindy_la_regia,mexico,
921,"Y pos raro,",cindy_la_regia,mexico,
922,porque pues llevamos pos...,cindy_la_regia,mexico,
923,"...toda la vida, y pues somos",cindy_la_regia,mexico,
924,de la misma gene y...,cindy_la_regia,mexico,
925,¿QuÉ es eso de gene?,cindy_la_regia,mexico,
926,¿GenÉtica o...?,cindy_la_regia,mexico,
927,-No. GeneraciÓn.,cindy_la_regia,mexico,
928,-Ah. Oh.,cindy_la_regia,mexico,
929,Como que con Él es...,cindy_la_regia,mexico,
930,"con el que se supone que iba,",cindy_la_regia,mexico,
931,ya no sÉ a dÓnde voy.,cindy_la_regia,mexico,
932,Pero si lo más bello de la vida,cindy_la_regia,mexico,
933,es descubrir a dÓnde va uno.,cindy_la_regia,mexico,
934,Tú echa a andar y ya.,cindy_la_regia,mexico,
935,¿Tú estabas muy enamorada,cindy_la_regia,mexico,
936,del abuelo cuando se casaron?,cindy_la_regia,mexico,
937,"Mira, eran otros tiempos,",cindy_la_regia,mexico,
938,y pos en un pueblo.,cindy_la_regia,mexico,
939,FÍjate que me escribiÓ dos cartas,cindy_la_regia,mexico,
940,y luego fue y pidiÓ mi mano.,cindy_la_regia,mexico,
941,¿Y vas a creer,cindy_la_regia,mexico,
942,que a los dos meses,cindy_la_regia,mexico,
943,me embaracÉ?,cindy_la_regia,mexico,
944,Y tuve a mis niÑos.,cindy_la_regia,mexico,
945,"Pero sÍ, yo sentÍa que...",cindy_la_regia,mexico,
946,que la vida se me iba.,cindy_la_regia,mexico,
947,Y cuando cumplieron 15,cindy_la_regia,mexico,
948,"y 16 aÑos,",cindy_la_regia,mexico,
949,agarrÉ y me fui,cindy_la_regia,mexico,
950,y me vine para acá.,cindy_la_regia,mexico,
951,- ¿Los dejaste?,cindy_la_regia,mexico,
952,"- Con su papá los dejÉ, ajá.",cindy_la_regia,mexico,
953,Y yo iba a visitarlos a veces.,cindy_la_regia,mexico,
954,"Y ellos tambiÉn venÍan,",cindy_la_regia,mexico,
955,- Hum.,cindy_la_regia,mexico,
956,"- Pero muy poco, porque no les gustaba.",cindy_la_regia,mexico,
957,AquÍ no les gustÓ.,cindy_la_regia,mexico,
958,Mi papá nunca me contÓ,cindy_la_regia,mexico,
959,nada de eso.,cindy_la_regia,mexico,
960,"(Mercedes) No, ni te va a contar.",cindy_la_regia,mexico,
961,A tu tÍo y a tu papá,cindy_la_regia,mexico,
962,les cuesta trabajo quererme.,cindy_la_regia,mexico,
963,Pero pues yo sentÍa,cindy_la_regia,mexico,
964,que me faltaba el aire.,cindy_la_regia,mexico,
965,"No iba ahÍ, ¿entiendes?",cindy_la_regia,mexico,
966,(Tono de mensaje),cindy_la_regia,mexico,
967,"""¿QuiÉn es la prima",cindy_la_regia,mexico,
968,"más chingona?"".",cindy_la_regia,mexico,
969,- Ah.,cindy_la_regia,mexico,
970,- Ah.,cindy_la_regia,mexico,
971,"Es para ti, ¿verdad?",cindy_la_regia,mexico,
972,(Risa),cindy_la_regia,mexico,
973,Es Angie.,cindy_la_regia,mexico,
974,Me consiguiÓ una entrevista.,cindy_la_regia,mexico,
975,¿Por quÉ no me dijiste,cindy_la_regia,mexico,
976,dÓnde era la entrevista?,cindy_la_regia,mexico,
977,"O sea, ¡no fui al salÓn!",cindy_la_regia,mexico,
978,Y literal,cindy_la_regia,mexico,
979,estoy repitiendo outfit.,cindy_la_regia,mexico,
980,"(Angie) ¿CÓmo,",cindy_la_regia,mexico,
981,pero te va a entrevistar ella?,cindy_la_regia,mexico,
982,¡Ella!,cindy_la_regia,mexico,
983,"- (Angie) ¿Ella, ella?",cindy_la_regia,mexico,
984,"- Ella, ella.",cindy_la_regia,mexico,
985,"(Mujer) A ver, cero",cindy_la_regia,mexico,
986,"le voy a tomar la llamada,",cindy_la_regia,mexico,
987,"no lo soporto, me cae fatal,",cindy_la_regia,mexico,
988,se me hace tan poco pro.,cindy_la_regia,mexico,
989,"OlvÍdalo, no hay manera.",cindy_la_regia,mexico,
990,"'PÉrame. Cancela todo maÑana,",cindy_la_regia,mexico,
991,asunto de las diez todo el dÍa.,cindy_la_regia,mexico,
992,Es un infierno.,cindy_la_regia,mexico,
993,"”yeme bien, 'pÉrame.",cindy_la_regia,mexico,
994,¿Sandy?,cindy_la_regia,mexico,
995,"SÍ, este cuate es la quinta vez",cindy_la_regia,mexico,
996,"que me dice lo mismo,",cindy_la_regia,mexico,
997,¡y ya me hartÉ!,cindy_la_regia,mexico,
998,- ¡Luis! ¡Cero!,cindy_la_regia,mexico,
999,- ¿Hum?,cindy_la_regia,mexico,
1000,"A ver, ¿cuál parte no entienden",cindy_la_regia,mexico,
1001,que este cuate,cindy_la_regia,mexico,
1002,no va a ir en la portada ever?,cindy_la_regia,mexico,
1003,"- Es un asco, es un horror, quiero vomitar.",cindy_la_regia,mexico,
1004,- (Luis) SÍ...,cindy_la_regia,mexico,
1005,"(Mujer) Acosador asqueroso,",cindy_la_regia,mexico,
1006,"ya, ni insistan.",cindy_la_regia,mexico,
1007,Paren con eso ya. Mindy.,cindy_la_regia,mexico,
1008,Cindy.,cindy_la_regia,mexico,
1009,"¿Tienes un blog de ""en busca",cindy_la_regia,mexico,
1010,"de tu perfect prince""?",cindy_la_regia,mexico,
1011,Ajá. Es que siento que es,cindy_la_regia,mexico,
1012,como mi granito de arena.,cindy_la_regia,mexico,
1013,¿Sabes cÓmo?,cindy_la_regia,mexico,
1014,Es que las niÑas en Monterrey,cindy_la_regia,mexico,
1015,cumplen 20 aÑos,cindy_la_regia,mexico,
1016,y les entra una psicosis,cindy_la_regia,mexico,
1017,"por casarse, asÍ mal.",cindy_la_regia,mexico,
1018,- ¿Reach?,cindy_la_regia,mexico,
1019,- ¿QuiÉn?,cindy_la_regia,mexico,
1020,"(Mujer) Reach, el alcance.",cindy_la_regia,mexico,
1021,¿Cuánta gente te ve?,cindy_la_regia,mexico,
1022,- Eh...,cindy_la_regia,mexico,
1023,- ¿Cuánta gente te sigue?,cindy_la_regia,mexico,
1024,¿Cuánta gente te lee?,cindy_la_regia,mexico,
1025,"Ajá, sÍ. Por ahora",cindy_la_regia,mexico,
1026,"nada más soy local,",cindy_la_regia,mexico,
1027,pero sÍ me considero,cindy_la_regia,mexico,
1028,una voz influyente,cindy_la_regia,mexico,
1029,- de San Pedro.,cindy_la_regia,mexico,
1030,- Bueno. Te voy a explicar,cindy_la_regia,mexico,
1031,"una cosa, Sandy.",cindy_la_regia,mexico,
1032,- Cindy.,cindy_la_regia,mexico,
1033,"- (Mujer) Mira, eh...",cindy_la_regia,mexico,
1034,Alguien te recomendÓ,cindy_la_regia,mexico,
1035,"y por eso te estoy recibiendo,",cindy_la_regia,mexico,
1036,"pero, la verdad, es que no,",cindy_la_regia,mexico,
1037,"ahorita no tenemos vacantes,",cindy_la_regia,mexico,
